repeat_index,coefficient_case,family,contrast_target,contrast_observed,grad_logk_inf,total_variation_proxy,n,n_unknowns,method,tolerance,converged,iterations,setup_seconds,solve_seconds,total_seconds,residual_norm,memory_estimate_mb,best_method,is_best,speedup_vs_cg
2,smooth_c30,smooth,30.0,29.931391547005088,16.576202833556504,4.763772876868876,128,15876,jacobi-pcg,1e-08,True,299,0.00021869991905987263,0.18655059998854995,0.18676929990760982,9.925975237190156e-09,1.3266029357910156,amg-pcg,False,1.7223928138697275
2,smooth_c30,smooth,30.0,29.931391547005088,16.576202833556504,4.763772876868876,128,15876,amg-pcg,1e-08,True,9,0.05253470002207905,0.022890099906362593,0.07542479992844164,7.10588339793772e-09,1.3266029357910156,amg-pcg,True,4.265044127628402
2,smooth_c30,smooth,30.0,29.982953127525782,16.61970449903312,4.7642295778381,256,64516,cg,1e-08,True,1065,3.00002284348011e-07,1.1718332000309601,1.1718335000332445,9.456326092977594e-09,5.402774810791016,amg-pcg,False,1.0
2,smooth_c30,smooth,30.0,29.982953127525782,16.61970449903312,4.7642295778381,256,64516,jacobi-pcg,1e-08,True,606,0.0003029000945389271,0.6909716998925433,0.6912745999870822,9.388444949444086e-09,5.402774810791016,amg-pcg,False,1.6951780089347164
2,smooth_c30,smooth,30.0,29.982953127525782,16.61970449903312,4.7642295778381,256,64516,amg-pcg,1e-08,True,9,0.16593079990707338,0.0691711000399664,0.23510189994703978,4.446056539368248e-09,5.402774810791016,amg-pcg,True,4.984364228010142
2,inclusion_c100,inclusion,100.0,100.0,205.14986522290855,113.14285714285714,64,3844,cg,1e-08,True,796,1.0998919606208801e-06,0.04001420002896339,0.04001529992092401,6.111489849440583e-09,0.3197669982910156,jacobi-pcg,False,1.0
2,inclusion_c100,inclusion,100.0,100.0,205.14986522290855,113.14285714285714,64,3844,jacobi-pcg,1e-08,True,129,8.150003850460052e-05,0.00767169997561723,0.0077532000141218305,8.751716809779867e-09,0.3197669982910156,jacobi-pcg,True,5.161133447871763
2,inclusion_c100,inclusion,100.0,100.0,205.14986522290855,113.14285714285714,64,3844,amg-pcg,1e-08,True,10,0.009674599976278841,0.005536500015296042,0.015211099991574883,2.170660397415613e-09,0.3197669982910156,jacobi-pcg,False,2.63066444524641
2,inclusion_c100,inclusion,100.0,100.0,413.55607751284737,118.48818897637796,128,15876,cg,1e-08,True,1963,3.00002284348011e-07,1.2187297000782564,1.2187300000805408,8.770480871182208e-09,1.3266029357910156,amg-pcg,False,1.0
2,inclusion_c100,inclusion,100.0,100.0,413.55607751284737,118.48818897637796,128,15876,jacobi-pcg,1e-08,True,264,0.00012779992539435625,0.16469960007816553,0.1648274000035599,8.903279413536068e-09,1.3266029357910156,amg-pcg,False,7.393976972604185
